survived,pclass,sex,age,sibsp,parch,fare,alone,has_cabin,family_size,is_alone,fare_per_person,age_group,fare_bin,sex_encoded,embarked_C,embarked_Q,embarked_S,title_man,title_woman
0,3,male,0.4427762090826827,0,0,-0.5670499462169634,True,0,-0.5609748304808925,1,-0.4242399359572559,2,0,0,False,False,True,True,False
1,1,female,1.7212643108655068,1,0,1.106862362856988,False,1,0.059159876663617626,0,0.703971314884248,2,3,1,True,False,False,False,True
0,3,male,1.345238398576441,0,0,-0.5641087873940193,True,0,-0.5609748304808925,1,-0.4198340104298486,2,0,0,False,False,True,True,False
0,3,female,-0.5724937540977952,0,2,-0.5523441521022427,False,0,0.6792945838081278,0,-0.5843218967863885,2,0,1,False,True,False,False,True
0,2,male,0.5931865739983091,1,0,-0.12293496395240078,False,0,0.059159876663617626,0,-0.21716143616911202,2,2,0,False,False,True,True,False
0,3,male,0.5179813915404959,1,1,-0.16646411453197382,False,0,0.6792945838081278,0,-0.3916360870544418,2,2,0,False,False,True,True,False
1,2,female,-0.08366006812200955,0,0,0.04176993013247014,True,0,-0.5609748304808925,1,0.48778664821605866,2,3,1,False,False,True,False,True
0,3,male,1.4956487634920672,0,0,-0.7346959991247785,True,0,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5646970191586081,True,0,-0.5609748304808925,1,-0.42071519553533004,2,0,0,True,False,False,True,False
1,1,male,1.4956487634920672,1,0,0.6048065517804263,False,1,0.059159876663617626,0,0.3279255711200335,2,3,0,True,False,False,True,False
1,2,female,-0.3844807979532623,2,1,-0.09940569336884779,False,0,1.299429290952638,0,-0.43745771253947785,2,2,1,False,False,True,False,True
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,1,male,0.8188021213717487,0,0,0.2629450736178682,True,0,-0.5609748304808925,1,0.8191122478770888,2,3,0,False,False,True,True,False
0,3,male,1.1196228512030013,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,1,male,0.4427762090826827,0,0,-0.10999386513144661,True,0,-0.5609748304808925,1,0.26044089100184115,2,2,0,True,False,False,True,False
0,3,male,0.5179813915404959,1,0,-0.3688158415505295,False,0,0.059159876663617626,0,-0.40132912321473785,2,2,0,False,False,True,True,False
0,3,male,0.06675029679361683,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,1,male,-0.15886525057982273,0,0,-0.017053246326412325,True,0,-0.5609748304808925,1,0.3996681376679123,2,2,0,False,False,True,True,False
1,2,female,-0.5348911628688886,1,2,0.24363224832288793,False,0,1.299429290952638,0,-0.30898797364112435,2,3,1,True,False,False,False,True
1,1,female,0.8188021213717487,0,0,2.876164687803722,True,1,-0.5609748304808925,1,4.733777078978489,2,3,1,False,False,True,False,True
0,3,female,0.7435969389139355,1,5,0.0011819383758412065,False,0,3.1598334123861687,0,-0.5178973243112858,2,3,1,False,False,True,False,True
0,3,male,-0.3092756154954491,0,0,-0.5688146415107299,True,0,-0.5609748304808925,1,-0.4268834912737003,2,0,0,False,False,True,True,False
1,3,female,-0.5724937540977952,1,0,-0.36999230507970715,False,0,0.059159876663617626,0,-0.4022103083202193,2,2,1,False,True,False,False,True
0,3,male,-0.3092756154954491,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,True,False,True,False
0,3,male,0.4427762090826827,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,2,female,-0.3844807979532623,1,2,0.7947065888061656,False,0,1.299429290952638,0,-0.1026073724565218,2,3,1,False,False,True,False,True
0,3,male,0.36757102662486957,1,1,-0.3958745027216154,False,0,0.6792945838081278,0,-0.506190150767032,2,1,0,False,False,True,True,False
0,3,female,-0.23407043303763592,1,0,-0.3558747427295753,False,0,0.059159876663617626,0,-0.39163608705444175,2,2,1,False,False,True,False,True
1,2,female,-1.8885844471095259,2,1,0.18294555363378806,False,1,1.299429290952638,0,-0.33171549988170224,0,3,1,False,False,True,False,False
0,2,male,-0.23407043303763592,0,0,-0.4876386579974721,True,0,-0.5609748304808925,1,-0.30527994671725833,2,1,0,False,False,True,True,False
0,3,male,-0.15886525057982273,1,0,-0.3945992162559869,False,0,0.059159876663617626,0,-0.4206411759864696,2,1,0,True,False,False,True,False
1,1,male,0.969212486287375,1,0,0.501865992977382,False,1,0.059159876663617626,0,0.2508218743904055,2,3,0,False,False,True,True,False
1,3,male,-0.685301527784515,1,1,-0.36430528037966237,False,0,0.6792945838081278,0,-0.4904263366867056,2,2,0,True,False,False,True,False
0,3,male,-0.6100963453267019,0,0,-0.5498924021074366,True,0,-0.5609748304808925,1,-0.39853752880057264,2,0,0,False,False,True,True,False
0,3,male,-0.6100963453267019,0,0,-0.3558747427295753,True,0,-0.5609748304808925,1,-0.10789448308941052,2,2,0,False,False,True,True,False
0,1,male,2.3981109529858253,0,0,0.025788849552120918,True,1,-0.5609748304808925,1,0.4638466112703382,3,3,0,False,False,True,True,False
0,2,male,2.0972902231545727,0,0,-0.4441095074178991,True,0,-0.5609748304808925,1,-0.2400722489116301,2,1,0,False,True,False,True,False
1,1,female,-0.6100963453267019,0,0,1.0996059358090202,True,1,-0.5609748304808925,1,2.072450021326749,2,3,1,False,False,True,False,True
0,3,male,-0.23407043303763592,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5527370909209881,True,0,-0.5609748304808925,1,-0.40279893997068095,2,0,0,False,True,False,True,False
1,1,male,3.827009419684276,0,0,-0.02881788161818882,True,1,-0.5609748304808925,1,0.38204443555828305,3,2,0,False,False,True,True,False
0,3,male,1.6460591284076938,0,0,-0.568715818574279,True,0,-0.5609748304808925,1,-0.4267354521759794,2,0,0,False,False,True,True,False
1,1,male,0.2171606617092432,0,0,-0.017053246326412325,True,1,-0.5609748304808925,1,0.3996681376679123,2,2,0,True,False,False,True,False
0,1,male,0.8188021213717487,0,0,-0.7346959991247785,True,0,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
0,3,female,-1.51255853482046,3,2,-0.07822934984365013,False,0,2.5396987052416584,0,-0.5114772613999208,0,2,1,False,False,True,False,False
1,2,female,-0.08366006812200955,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,1,False,False,True,False,True
0,3,male,0.2171606617092432,0,0,-0.548226529750121,True,0,-0.5609748304808925,1,-0.39604201258184907,2,1,0,False,False,True,True,False
0,2,male,0.14195547925143,1,1,-0.11705264630651252,False,0,0.6792945838081278,0,-0.3669629041009608,2,2,0,False,False,True,True,False
0,3,female,0.8940073038295618,0,5,0.19912192715998075,False,0,2.5396987052416584,0,-0.4422307985275025,2,3,1,False,False,True,False,True
0,3,male,-0.3092756154954491,1,0,-0.3558747427295753,False,0,0.059159876663617626,0,-0.39163608705444175,2,2,0,False,False,True,True,False
0,3,male,-0.685301527784515,0,0,-0.5498924021074366,True,0,-0.5609748304808925,1,-0.39853752880057264,2,0,0,False,False,True,True,False
1,1,female,-0.3844807979532623,0,0,0.8958824523154435,True,1,-0.5609748304808925,1,1.7672674213751434,2,3,1,True,False,False,False,True
0,3,female,-2.038994812025152,3,2,-0.07822934984365013,False,0,2.5396987052416584,0,-0.5114772613999208,0,2,1,False,False,True,False,False
1,3,male,-0.3092756154954491,0,0,0.5946089659095145,True,0,-0.5609748304808925,1,1.3159526082709134,2,3,0,False,False,True,True,False
1,3,female,-2.1330012900974187,2,1,-0.28156224744554,False,0,1.299429290952638,0,-0.5056764198505364,0,2,1,True,False,False,False,False
1,1,male,1.4204435810342542,1,0,1.0706861093347755,False,1,0.059159876663617626,0,0.676874872890693,2,3,0,True,False,False,True,False
0,3,male,-0.7605067102423282,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,1,male,2.0220850406967594,0,0,0.10059310659135261,True,1,-0.5609748304808925,1,0.575905158764205,2,3,0,True,False,False,True,False
0,3,male,-0.3092756154954491,0,0,-0.5570500062189534,True,0,-0.5609748304808925,1,-0.409259789164071,2,0,0,False,False,True,True,False
1,3,female,-0.45968598041107545,0,0,-0.5570500062189534,True,0,-0.5609748304808925,1,-0.409259789164071,2,0,1,False,False,True,False,True
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,2,female,-0.8357118927001413,0,1,-0.19352277570305973,False,0,0.059159876663617626,0,-0.27003254249799985,2,2,1,False,False,True,False,True
0,3,male,-0.6100963453267019,0,0,-0.536266601512501,True,0,-0.5609748304808925,1,-0.3781257570172,2,1,0,False,False,True,True,False
1,3,female,-0.5724937540977952,0,0,-0.5504806338720254,True,0,-0.5609748304808925,1,-0.39941871390605405,2,0,1,False,True,False,False,True
0,3,female,-0.8357118927001413,0,0,-0.5758734226857958,True,0,-0.5609748304808925,1,-0.43745771253947785,2,0,1,False,True,False,False,True
0,2,male,-0.3844807979532623,2,0,0.994705388766366,False,0,0.6792945838081278,0,0.18818371235236112,2,3,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,3,female,0.2171606617092432,1,1,-0.36999230507970715,False,0,0.6792945838081278,0,-0.49326610255330383,2,2,1,False,True,False,False,True
0,2,male,-0.45968598041107545,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,1,male,2.172495405612386,0,2,1.9305821262271863,False,1,0.6792945838081278,0,0.6555055466260304,2,3,0,True,False,False,True,False
1,1,male,1.5708539459498805,2,0,2.4099910143670784,False,0,0.6792945838081278,0,0.8948941669484949,2,3,0,False,False,True,True,False
0,3,male,0.8188021213717487,0,0,-0.5646970191586081,True,0,-0.5609748304808925,1,-0.42071519553533004,2,0,0,True,False,False,True,False
0,1,male,1.345238398576441,0,0,-0.1326407880681164,True,1,-0.5609748304808925,1,0.22651526444080472,2,2,0,False,False,True,True,False
0,3,male,0.5179813915404959,0,0,-0.558325292684582,True,0,-0.5609748304808925,1,-0.4111701984727549,2,0,0,False,False,True,True,False
1,3,male,-0.685301527784515,1,0,-0.548226529750121,False,0,0.059159876663617626,0,-0.535709851800661,2,1,0,False,False,True,True,False
0,2,male,0.2171606617092432,2,0,0.994705388766366,False,0,0.6792945838081278,0,0.18818371235236112,2,3,0,False,False,True,True,False
0,2,male,-0.3092756154954491,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,2,0,0,False,False,True,True,False
0,3,male,1.0444176687451883,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,1,female,0.4427762090826827,1,0,0.4888260712199769,False,1,0.059159876663617626,0,0.24105481868124892,2,3,1,False,False,True,False,True
1,2,female,0.8188021213717487,1,1,0.18294555363378806,False,0,0.6792945838081278,0,-0.21716143616911202,2,3,1,False,False,True,False,True
0,1,male,0.14195547925143,1,0,0.4888260712199769,False,1,0.059159876663617626,0,0.24105481868124892,2,3,0,False,False,True,True,False
0,2,male,3.0749575951061443,0,0,-0.4876386579974721,True,0,-0.5609748304808925,1,-0.30527994671725833,3,1,0,False,False,True,True,False
1,2,male,0.14195547925143,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,2,male,0.06675029679361683,0,0,-0.7346959991247785,True,0,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
0,3,male,-0.8357118927001413,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,2,0,0,False,False,True,True,False
0,3,male,-0.3468782067243557,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,3,female,-0.8357118927001413,0,0,-0.503127976822625,True,0,-0.5609748304808925,1,-0.32848331291479627,2,1,1,False,False,True,False,True
0,3,female,1.0444176687451883,1,6,0.36882679124385664,False,0,3.779968119530679,0,-0.4687397837840698,2,3,1,False,False,True,False,True
1,1,male,0.5179813915404959,0,1,5.124238728242953,False,1,0.059159876663617626,0,3.713033753705343,2,3,0,True,False,False,True,False
0,3,female,-0.5724937540977952,0,0,-0.543226559751116,True,0,-0.5609748304808925,1,-0.38855193918525666,2,1,1,False,True,False,False,True
1,1,male,-0.15886525057982273,0,0,1.0706861093347755,True,1,-0.5609748304808925,1,2.029127436800859,2,3,0,True,False,False,True,False
0,3,male,-0.685301527784515,0,0,-0.5176384779915022,True,0,-0.5609748304808925,1,-0.350220387096813,2,1,0,False,False,True,True,False
0,3,male,-1.136532622531394,5,2,0.36882679124385664,False,0,3.779968119530679,0,-0.4687397837840698,1,3,0,False,False,True,False,False
0,2,male,2.3229057705280125,1,1,0.18294555363378806,False,0,0.6792945838081278,0,-0.21716143616911202,2,3,0,False,False,True,True,False
0,2,male,-0.3092756154954491,1,2,0.24363224832288793,False,0,1.299429290952638,0,-0.30898797364112435,2,3,0,True,False,False,True,False
0,3,male,-1.136532622531394,4,1,0.19912192715998075,False,0,2.5396987052416584,0,-0.4422307985275025,1,3,0,False,False,True,False,False
0,3,male,-0.7605067102423282,0,0,-0.49538449387357775,True,0,-0.5609748304808925,1,-0.3168833921862383,2,1,0,False,False,True,True,False
0,3,male,-0.8357118927001413,0,0,-0.5512665115095161,True,0,-0.5609748304808925,1,-0.4005959772069773,2,0,0,False,False,True,True,False
1,1,female,-1.061327440073581,0,1,4.237921222826851,False,1,0.059159876663617626,0,3.0491714535743024,1,3,1,False,False,True,False,False
1,1,male,0.14195547925143,1,0,0.6064724241377418,False,1,0.059159876663617626,0,0.32917332922939524,2,3,0,False,False,True,True,False
1,3,female,-1.8885844471095259,0,1,-0.419010834486423,False,0,0.059159876663617626,0,-0.43892576692521,0,1,1,True,False,False,False,False
1,3,male,-0.3092756154954491,0,0,0.5946089659095145,True,0,-0.5609748304808925,1,1.3159526082709134,2,3,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5646970191586081,True,0,-0.5609748304808925,1,-0.42071519553533004,2,0,0,True,False,False,True,False
0,1,male,2.3229057705280125,0,0,-0.10999386513144661,True,0,-0.5609748304808925,1,0.26044089100184115,2,2,0,False,False,True,True,False
0,2,male,1.7212643108655068,0,0,-0.4170508462468131,True,0,-0.5609748304808925,1,-0.19953773405948275,2,1,0,False,False,True,True,False
0,3,male,1.1196228512030013,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,3,female,-0.5724937540977952,0,0,-0.5527370909209881,True,0,-0.5609748304808925,1,-0.40279893997068095,2,0,1,False,True,False,False,True
0,1,male,1.4956487634920672,1,1,1.8743071697725027,False,1,0.6792945838081278,0,0.6274051410689637,2,3,0,True,False,False,True,False
0,3,male,0.969212486287375,0,0,-0.5546970791605981,True,1,-0.5609748304808925,1,-0.40573504874214517,2,0,0,False,False,True,True,False
1,1,female,-0.8357118927001413,1,0,4.618801290398115,False,1,0.059159876663617626,0,3.334455131473926,2,3,1,True,False,False,False,True
1,1,male,0.4427762090826827,0,0,-0.11617029865962926,True,1,-0.5609748304808925,1,0.2511884473942858,2,2,0,False,False,True,True,False
0,3,female,-0.8357118927001413,0,1,-0.3945992162559869,False,0,0.059159876663617626,0,-0.4206411759864696,2,1,1,True,False,False,False,True
0,3,male,-0.3092756154954491,0,0,-0.5525394450480864,True,0,-0.5609748304808925,1,-0.4025028617752392,2,0,0,False,True,False,True,False
0,3,male,-0.23407043303763592,1,0,-0.5498924021074366,False,0,0.059159876663617626,0,-0.5369576099100228,2,0,0,False,False,True,True,False
0,2,male,0.7435969389139355,0,0,-0.12293496395240078,True,0,-0.5609748304808925,1,0.24105481868124892,2,2,0,False,False,True,True,False
1,2,female,1.1948280336608146,0,0,-0.4170508462468131,True,0,-0.5609748304808925,1,-0.19953773405948275,2,1,1,False,False,True,False,True
1,1,male,0.969212486287375,0,0,-0.11617029865962926,True,1,-0.5609748304808925,1,0.2511884473942858,2,2,0,False,False,True,True,False
1,1,female,-0.5348911628688886,0,0,2.831164957812677,True,0,-0.5609748304808925,1,4.666366418409158,2,3,1,False,False,True,False,True
1,3,male,-0.3092756154954491,1,1,-0.3759734456620463,False,0,0.6792945838081278,0,-0.4962527326041491,2,2,0,True,False,False,True,False
1,1,female,-0.3844807979532623,0,0,0.4301017176975453,True,1,-0.5609748304808925,1,1.0695168569315452,2,3,1,True,False,False,False,True
0,1,male,0.8188021213717487,0,0,-0.10999386513144661,True,1,-0.5609748304808925,1,0.26044089100184115,2,2,0,False,False,True,True,False
1,1,male,1.4204435810342542,1,0,0.4888260712199769,False,1,0.059159876663617626,0,0.24105481868124892,2,3,0,False,False,True,True,False
0,3,male,-0.008454885664196365,0,0,-0.5115608673997704,True,0,-0.5609748304808925,1,-0.3411159825869785,2,1,0,False,False,True,True,False
0,2,male,1.7212643108655068,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,3,male,-0.7605067102423282,0,0,-0.5546970791605981,True,1,-0.5609748304808925,1,-0.40573504874214517,2,0,0,False,False,True,True,False
1,1,female,0.6683917564561223,0,0,4.618801290398115,True,1,-0.5609748304808925,1,7.344287953967325,2,3,1,True,False,False,False,True
1,2,female,-0.15886525057982273,0,0,-0.4876386579974721,True,1,-0.5609748304808925,1,-0.30527994671725833,2,1,1,False,False,True,False,True
0,3,male,-0.3092756154954491,0,0,-0.36999230507970715,True,0,-0.5609748304808925,1,-0.1290429256209657,2,2,0,False,True,False,True,False
0,3,male,0.29236584416705635,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,2,0,0,False,False,True,True,False
1,2,female,-1.7381740821938996,0,1,0.04176993013247014,False,0,0.059159876663617626,0,-0.09379552140170716,0,3,1,False,False,True,False,False
0,3,male,-0.9109170751579546,1,0,-0.568715818574279,False,0,0.059159876663617626,0,-0.5510565715977261,1,0,0,False,False,True,True,False
0,2,male,0.36757102662486957,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,2,male,1.5708539459498805,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
1,1,male,-0.15886525057982273,1,0,0.5147082688618853,False,1,0.059159876663617626,0,0.26044089100184115,2,3,0,False,False,True,True,False
0,3,male,-0.685301527784515,0,0,-0.5308736926947507,True,0,-0.5609748304808925,1,-0.3700470519701459,2,1,0,False,False,True,True,False
1,2,female,0.06675029679361683,3,0,-0.2405813168701657,False,0,1.299429290952638,0,-0.49032881886836566,2,2,1,False,False,True,False,True
1,3,female,-0.5724937540977952,0,0,-0.5526382679845372,True,0,-0.5609748304808925,1,-0.40265090087296,2,0,1,False,True,False,False,True
0,2,male,-0.3092756154954491,1,0,-0.12293496395240078,False,0,0.059159876663617626,0,-0.21716143616911202,2,2,0,False,False,True,True,False
0,3,female,-0.3092756154954491,1,0,-0.548226529750121,False,0,0.059159876663617626,0,-0.535709851800661,2,1,1,False,False,True,False,True
1,1,female,-0.008454885664196365,0,0,4.237921222826851,True,1,-0.5609748304808925,1,6.773720598168078,2,3,1,False,False,True,False,True
0,3,male,-1.3621481699048337,0,0,-0.29263982803627664,True,0,-0.5609748304808925,1,-0.013167084250153211,0,2,0,True,False,False,False,False
0,2,male,0.06675029679361683,0,0,-0.7346959991247785,True,0,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
0,2,male,-0.45968598041107545,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,2,male,-0.45968598041107545,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
0,3,male,-0.04605747689310296,0,0,-0.3558747427295753,True,0,-0.5609748304808925,1,-0.10789448308941052,2,2,0,False,False,True,True,False
0,3,female,1.4204435810342542,1,3,0.0741226771848555,False,0,1.9195639980971482,0,-0.43305178701207053,2,3,1,False,False,True,False,True
1,1,male,0.4427762090826827,0,0,5.124238728242953,True,1,-0.5609748304808925,1,8.101445198430158,2,3,0,True,False,False,True,False
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,1,male,0.8188021213717487,0,0,-0.02881788161818882,True,1,-0.5609748304808925,1,0.38204443555828305,2,2,0,False,False,True,True,False
0,1,male,0.5179813915404959,1,0,1.1205869863883744,False,1,0.059159876663617626,0,0.7142512203247946,2,3,0,False,False,True,True,False
1,1,female,-0.6100963453267019,2,2,5.124238728242953,False,1,1.9195639980971482,0,1.0799868868704532,2,3,1,True,False,False,False,True
0,3,male,-0.3844807979532623,1,0,-0.3558747427295753,False,0,0.059159876663617626,0,-0.39163608705444175,2,2,0,False,False,True,True,False
1,3,male,0.14195547925143,0,0,-0.548226529750121,True,0,-0.5609748304808925,1,-0.39604201258184907,2,1,0,False,False,True,True,False
0,1,male,3.0749575951061443,1,1,0.9358822123074836,False,1,0.6792945838081278,0,0.15881087550297904,3,3,0,False,False,True,True,False
0,3,male,-0.9861222576157678,1,1,-0.2582282698078304,False,0,0.6792945838081278,0,-0.43745771253947785,1,2,0,False,False,True,True,False
1,2,female,0.06675029679361683,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,1,False,False,True,False,True
0,1,male,-0.7605067102423282,1,0,0.5147082688618853,False,1,0.059159876663617626,0,0.26044089100184115,2,3,0,False,False,True,True,False
0,3,male,0.14195547925143,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,True,False,True,False
1,2,female,-1.8885844471095259,1,1,-0.19352277570305973,False,0,0.6792945838081278,0,-0.4051475920051575,0,2,1,False,False,True,False,False
1,3,male,-1.7381740821938996,0,1,-0.44116834859495496,False,1,0.059159876663617626,0,-0.4555220072018478,0,1,0,False,False,True,False,False
0,3,male,0.29236584416705635,0,0,-0.5111679285810251,True,0,-0.5609748304808925,1,-0.34052735093651687,2,1,0,False,False,True,True,False
0,3,male,-0.45968598041107545,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,2,female,1.4204435810342542,1,2,0.7947065888061656,False,0,1.299429290952638,0,-0.1026073724565218,2,3,1,False,False,True,False,True
1,2,male,-2.139017704694044,1,1,-0.3935215756632601,False,0,0.6792945838081278,0,-0.5050152372930568,0,2,0,False,False,True,False,False
0,3,male,-0.08366006812200955,0,0,-0.5512665115095161,True,0,-0.5609748304808925,1,-0.4005959772069773,2,0,0,False,False,True,True,False
0,2,male,-0.8357118927001413,0,0,-0.4641093874139191,True,0,-0.5609748304808925,1,-0.27003254249799985,2,1,0,False,False,True,True,False
0,3,male,0.36757102662486957,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,1,female,0.29236584416705635,0,0,1.3005859063525549,True,1,-0.5609748304808925,1,2.37352277394639,2,3,1,False,False,True,False,True
0,3,male,-0.3092756154954491,0,0,-0.3935215756632601,True,0,-0.5609748304808925,1,-0.16429032984022424,2,2,0,False,False,True,True,False
0,3,male,0.8940073038295618,0,0,-0.5670499462169634,True,0,-0.5609748304808925,1,-0.4242399359572559,2,0,0,False,False,True,True,False
1,3,male,-0.685301527784515,0,0,-0.5645981962221572,True,0,-0.5609748304808925,1,-0.4205671564376092,2,0,0,True,False,False,True,False
1,1,female,0.5179813915404959,1,2,2.08881647090158,False,1,1.299429290952638,0,0.38204443555828305,2,3,1,False,False,True,False,True
0,3,male,-0.9861222576157678,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,1,0,0,False,False,True,True,False
1,1,female,1.6460591284076938,1,0,1.0996059358090202,False,1,0.059159876663617626,0,0.6985361651536383,2,3,1,False,False,True,False,True
0,1,male,0.8188021213717487,0,0,0.1970631159839199,True,0,-0.5609748304808925,1,0.720419516063165,2,3,0,True,False,False,True,False
0,3,female,0.1043528880225234,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,1,False,True,False,False,True
0,3,male,-0.3092756154954491,1,0,-0.16646411453197382,False,0,0.059159876663617626,0,-0.2497652850719262,2,2,0,False,True,False,True,False
0,3,male,0.2171606617092432,0,0,-0.5379324738698166,True,0,-0.5609748304808925,1,-0.38062127323592343,2,1,0,False,False,True,True,False
0,3,male,-0.3844807979532623,0,0,-0.5111679285810251,True,0,-0.5609748304808925,1,-0.34052735093651687,2,1,0,False,False,True,True,False
0,3,male,1.4204435810342542,0,0,-0.5498924021074366,True,0,-0.5609748304808925,1,-0.39853752880057264,2,0,0,False,False,True,True,False
0,2,female,2.0972902231545727,0,0,-0.4876386579974721,True,1,-0.5609748304808925,1,-0.30527994671725833,2,1,1,False,False,True,False,True
0,3,male,-0.3092756154954491,0,0,-0.5646970191586081,True,0,-0.5609748304808925,1,-0.42071519553533004,2,0,0,True,False,False,True,False
1,2,female,1.8716746757811333,1,3,-0.19352277570305973,False,0,1.9195639980971482,0,-0.5132396316108837,2,2,1,False,False,True,False,True
0,3,male,-0.8357118927001413,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5523441521022427,True,1,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,True,False,True,False
1,3,female,-1.8133792646517128,0,0,-0.44116834859495496,True,0,-0.5609748304808925,1,-0.23566632338422278,0,1,1,False,False,True,False,False
0,3,male,-0.3092756154954491,0,0,-0.5526382679845372,True,0,-0.5609748304808925,1,-0.40265090087296,2,0,0,False,True,False,True,False
1,1,female,1.0444176687451883,0,1,4.237921222826851,False,1,0.059159876663617626,0,3.0491714535743024,2,3,1,False,False,True,False,True
1,3,female,-1.2117378049892074,0,0,-0.5645981962221572,True,0,-0.5609748304808925,1,-0.4205671564376092,1,0,1,True,False,False,False,False
1,1,female,-0.9109170751579546,1,0,0.6064724241377418,False,1,0.059159876663617626,0,0.32917332922939524,1,3,1,False,False,True,False,True
0,1,male,-0.008454885664196365,0,0,-0.02881788161818882,True,1,-0.5609748304808925,1,0.38204443555828305,2,2,0,False,False,True,True,False
0,3,male,-0.3092756154954491,1,2,-0.1829346039404609,False,0,1.299429290952638,0,-0.4687397837840698,2,2,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5688146415107299,True,0,-0.5609748304808925,1,-0.4268834912737003,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5641087873940193,True,0,-0.5609748304808925,1,-0.4198340104298486,2,0,0,False,False,True,True,False
1,3,female,-0.8357118927001413,0,0,-0.558325292684582,True,0,-0.5609748304808925,1,-0.4111701984727549,2,0,1,False,False,True,False,True
0,3,male,-1.5877637172782733,4,1,-0.04940599337879768,False,0,2.5396987052416584,0,-0.5042809163718222,0,2,0,False,True,False,False,False
